988.066650390625,726.566650390625,784.2000122070312,522.022216796875,658.888916015625,437.4222106933594,858.8110961914062,716.3778076171875,743.0333251953125,888.7333374023438,945.1555786132812,768.0555419921875,752.2111206054688,2480.177734375,2456.81103515625,2241.877685546875,177.62222290039062,352.24444580078125,354.72222900390625,625.2777709960938,364.1444396972656,416.54443359375
963.5777587890625,784.2000122070312,522.022216796875,578.8333129882812,437.4222106933594,858.8110961914062,869.3666381835938,743.0333251953125,888.7333374023438,1133.1444091796875,768.0555419921875,752.2111206054688,685.8110961914062,2456.81103515625,2241.877685546875,2173.477783203125,352.24444580078125,354.72222900390625,231.6888885498047,364.1444396972656,416.54443359375,403.22222900390625
929.3444213867188,522.022216796875,578.8333129882812,682.0999755859375,858.8110961914062,869.3666381835938,803.9666748046875,888.7333374023438,1133.1444091796875,1254.0555419921875,752.2111206054688,685.8110961914062,646.4666748046875,2241.877685546875,2173.477783203125,2161.81103515625,354.72222900390625,231.6888885498047,297.9111022949219,416.54443359375,403.22222900390625,369.6555480957031
704.7444458007812,578.8333129882812,682.0999755859375,656.6333618164062,869.3666381835938,803.9666748046875,750.6777954101562,1133.1444091796875,1254.0555419921875,1154.63330078125,685.8110961914062,646.4666748046875,605.3110961914062,2173.477783203125,2161.81103515625,2182.800048828125,231.6888885498047,297.9111022949219,242.11111450195312,403.22222900390625,369.6555480957031,351.4444580078125
624.54443359375,682.0999755859375,656.6333618164062,600.8778076171875,803.9666748046875,750.6777954101562,952.5,1254.0555419921875,1154.63330078125,1082.888916015625,646.4666748046875,605.3110961914062,430.6555480957031,2161.81103515625,2182.800048828125,2070.68896484375,297.9111022949219,242.11111450195312,252.43333435058594,369.6555480957031,351.4444580078125,368.71112060546875
557.9111328125,656.6333618164062,600.8778076171875,644.1889038085938,750.6777954101562,952.5,841.0555419921875,1154.63330078125,1082.888916015625,1013.3444213867188,605.3110961914062,430.6555480957031,355.23333740234375,2182.800048828125,2070.68896484375,1892.344482421875,242.11111450195312,252.43333435058594,546.888916015625,351.4444580078125,368.71112060546875,232.4888916015625
458.8999938964844,600.8778076171875,644.1889038085938,728.3778076171875,952.5,841.0555419921875,593.5111083984375,1082.888916015625,1013.3444213867188,957.6777954101562,430.6555480957031,355.23333740234375,387.77777099609375,2070.68896484375,1892.344482421875,2027.1888427734375,252.43333435058594,546.888916015625,805.2999877929688,368.71112060546875,232.4888916015625,147.3000030517578
636.0333251953125,644.1889038085938,728.3778076171875,637.9444580078125,841.0555419921875,593.5111083984375,446.68890380859375,1013.3444213867188,957.6777954101562,865.477783203125,355.23333740234375,387.77777099609375,441.54443359375,1892.344482421875,2027.1888427734375,1917.255615234375,546.888916015625,805.2999877929688,950.566650390625,232.4888916015625,147.3000030517578,215.85556030273438
617.0888671875,728.3778076171875,637.9444580078125,629.95556640625,593.5111083984375,446.68890380859375,775.04443359375,957.6777954101562,865.477783203125,776.1221923828125,387.77777099609375,441.54443359375,433.18890380859375,2027.1888427734375,1917.255615234375,1958.6666259765625,805.2999877929688,950.566650390625,1043.5888671875,147.3000030517578,215.85556030273438,253.92222595214844
793.066650390625,637.9444580078125,629.95556640625,684.04443359375,446.68890380859375,775.04443359375,882.1444702148438,865.477783203125,776.1221923828125,740.388916015625,441.54443359375,433.18890380859375,390.5666809082031,1917.255615234375,1958.6666259765625,1659.27783203125,950.566650390625,1043.5888671875,1168.36669921875,215.85556030273438,253.92222595214844,380.9888916015625
821.0111083984375,629.95556640625,684.04443359375,800.7888793945312,775.04443359375,882.1444702148438,1051.4222412109375,776.1221923828125,740.388916015625,592.3666381835938,433.18890380859375,390.5666809082031,393.8333435058594,1958.6666259765625,1659.27783203125,1519.7110595703125,1043.5888671875,1168.36669921875,1318.822265625,253.92222595214844,380.9888916015625,414.8333435058594
668.54443359375,684.04443359375,800.7888793945312,887.6889038085938,882.1444702148438,1051.4222412109375,1193.5111083984375,740.388916015625,592.3666381835938,558.1889038085938,390.5666809082031,393.8333435058594,226.53334045410156,1659.27783203125,1519.7110595703125,1406.0,1168.36669921875,1318.822265625,1249.36669921875,380.9888916015625,414.8333435058594,329.5888977050781
691.1777954101562,800.7888793945312,887.6889038085938,935.8555297851562,1051.4222412109375,1193.5111083984375,1014.5777587890625,592.3666381835938,558.1889038085938,735.45556640625,393.8333435058594,226.53334045410156,349.23333740234375,1519.7110595703125,1406.0,1441.5111083984375,1318.822265625,1249.36669921875,1267.4888916015625,414.8333435058594,329.5888977050781,440.5666809082031
757.977783203125,887.6889038085938,935.8555297851562,907.9111328125,1193.5111083984375,1014.5777587890625,807.7111206054688,558.1889038085938,735.45556640625,652.6333618164062,226.53334045410156,349.23333740234375,390.68890380859375,1406.0,1441.5111083984375,1475.9000244140625,1249.36669921875,1267.4888916015625,1666.744384765625,329.5888977050781,440.5666809082031,475.9222106933594
848.6333618164062,935.8555297851562,907.9111328125,908.0777587890625,1014.5777587890625,807.7111206054688,917.7333374023438,735.45556640625,652.6333618164062,670.5999755859375,349.23333740234375,390.68890380859375,357.71112060546875,1441.5111083984375,1475.9000244140625,1383.8111572265625,1267.4888916015625,1666.744384765625,1534.1444091796875,440.5666809082031,475.9222106933594,538.566650390625
818.0333251953125,907.9111328125,908.0777587890625,925.066650390625,807.7111206054688,917.7333374023438,935.7333374023438,652.6333618164062,670.5999755859375,671.9000244140625,390.68890380859375,357.71112060546875,439.6222229003906,1475.9000244140625,1383.8111572265625,1212.4222412109375,1666.744384765625,1534.1444091796875,1497.4222412109375,475.9222106933594,538.566650390625,514.0111083984375
945.2333374023438,908.0777587890625,925.066650390625,997.5,917.7333374023438,935.7333374023438,908.4222412109375,670.5999755859375,671.9000244140625,688.8778076171875,357.71112060546875,439.6222229003906,494.27777099609375,1383.8111572265625,1212.4222412109375,1141.36669921875,1534.1444091796875,1497.4222412109375,1629.6666259765625,538.566650390625,514.0111083984375,529.7666625976562
1010.6221923828125,925.066650390625,997.5,1113.611083984375,935.7333374023438,908.4222412109375,812.8444213867188,671.9000244140625,688.8778076171875,675.5888671875,439.6222229003906,494.27777099609375,649.3666381835938,1212.4222412109375,1141.36669921875,957.5777587890625,1497.4222412109375,1629.6666259765625,1946.0777587890625,514.0111083984375,529.7666625976562,567.54443359375
1391.2110595703125,997.5,1113.611083984375,1111.4222412109375,908.4222412109375,812.8444213867188,795.522216796875,688.8778076171875,675.5888671875,732.9222412109375,494.27777099609375,649.3666381835938,759.4888916015625,1141.36669921875,957.5777587890625,914.611083984375,1629.6666259765625,1946.0777587890625,2023.9111328125,529.7666625976562,567.54443359375,610.6889038085938
1417.199951171875,1113.611083984375,1111.4222412109375,1038.844482421875,812.8444213867188,795.522216796875,759.5888671875,675.5888671875,732.9222412109375,707.8110961914062,649.3666381835938,759.4888916015625,711.388916015625,957.5777587890625,914.611083984375,941.8555297851562,1946.0777587890625,2023.9111328125,2488.611083984375,567.54443359375,610.6889038085938,491.6111145019531
1335.8111572265625,1111.4222412109375,1038.844482421875,901.5,795.522216796875,759.5888671875,726.1333618164062,732.9222412109375,707.8110961914062,766.1777954101562,759.4888916015625,711.388916015625,683.9666748046875,914.611083984375,941.8555297851562,953.5111083984375,2023.9111328125,2488.611083984375,2490.699951171875,610.6889038085938,491.6111145019531,344.3444519042969
1250.1221923828125,1038.844482421875,901.5,809.0333251953125,759.5888671875,726.1333618164062,741.066650390625,707.8110961914062,766.1777954101562,832.6889038085938,711.388916015625,683.9666748046875,660.2777709960938,941.8555297851562,953.5111083984375,981.7777709960938,2488.611083984375,2490.699951171875,2359.422119140625,491.6111145019531,344.3444519042969,276.22222900390625
1300.95556640625,901.5,809.0333251953125,832.7333374023438,726.1333618164062,741.066650390625,726.566650390625,766.1777954101562,832.6889038085938,658.888916015625,683.9666748046875,660.2777709960938,716.3778076171875,953.5111083984375,981.7777709960938,945.1555786132812,2490.699951171875,2359.422119140625,2480.177734375,344.3444519042969,276.22222900390625,177.62222290039062
1396.27783203125,809.0333251953125,832.7333374023438,862.7444458007812,741.066650390625,726.566650390625,784.2000122070312,832.6889038085938,658.888916015625,437.4222106933594,660.2777709960938,716.3778076171875,743.0333251953125,981.7777709960938,945.1555786132812,768.0555419921875,2359.422119140625,2480.177734375,2456.81103515625,276.22222900390625,177.62222290039062,352.24444580078125
1326.244384765625,832.7333374023438,862.7444458007812,988.066650390625,726.566650390625,784.2000122070312,522.022216796875,658.888916015625,437.4222106933594,858.8110961914062,716.3778076171875,743.0333251953125,888.7333374023438,945.1555786132812,768.0555419921875,752.2111206054688,2480.177734375,2456.81103515625,2241.877685546875,177.62222290039062,352.24444580078125,354.72222900390625
1218.04443359375,862.7444458007812,988.066650390625,963.5777587890625,784.2000122070312,522.022216796875,578.8333129882812,437.4222106933594,858.8110961914062,869.3666381835938,743.0333251953125,888.7333374023438,1133.1444091796875,768.0555419921875,752.2111206054688,685.8110961914062,2456.81103515625,2241.877685546875,2173.477783203125,352.24444580078125,354.72222900390625,231.6888885498047
1273.72216796875,988.066650390625,963.5777587890625,929.3444213867188,522.022216796875,578.8333129882812,682.0999755859375,858.8110961914062,869.3666381835938,803.9666748046875,888.7333374023438,1133.1444091796875,1254.0555419921875,752.2111206054688,685.8110961914062,646.4666748046875,2241.877685546875,2173.477783203125,2161.81103515625,354.72222900390625,231.6888885498047,297.9111022949219
1235.5555419921875,963.5777587890625,929.3444213867188,704.7444458007812,578.8333129882812,682.0999755859375,656.6333618164062,869.3666381835938,803.9666748046875,750.6777954101562,1133.1444091796875,1254.0555419921875,1154.63330078125,685.8110961914062,646.4666748046875,605.3110961914062,2173.477783203125,2161.81103515625,2182.800048828125,231.6888885498047,297.9111022949219,242.11111450195312
1220.9111328125,929.3444213867188,704.7444458007812,624.54443359375,682.0999755859375,656.6333618164062,600.8778076171875,803.9666748046875,750.6777954101562,952.5,1254.0555419921875,1154.63330078125,1082.888916015625,646.4666748046875,605.3110961914062,430.6555480957031,2161.81103515625,2182.800048828125,2070.68896484375,297.9111022949219,242.11111450195312,252.43333435058594
1211.27783203125,704.7444458007812,624.54443359375,557.9111328125,656.6333618164062,600.8778076171875,644.1889038085938,750.6777954101562,952.5,841.0555419921875,1154.63330078125,1082.888916015625,1013.3444213867188,605.3110961914062,430.6555480957031,355.23333740234375,2182.800048828125,2070.68896484375,1892.344482421875,242.11111450195312,252.43333435058594,546.888916015625
1370.199951171875,624.54443359375,557.9111328125,458.8999938964844,600.8778076171875,644.1889038085938,728.3778076171875,952.5,841.0555419921875,593.5111083984375,1082.888916015625,1013.3444213867188,957.6777954101562,430.6555480957031,355.23333740234375,387.77777099609375,2070.68896484375,1892.344482421875,2027.1888427734375,252.43333435058594,546.888916015625,805.2999877929688
1325.3111572265625,557.9111328125,458.8999938964844,636.0333251953125,644.1889038085938,728.3778076171875,637.9444580078125,841.0555419921875,593.5111083984375,446.68890380859375,1013.3444213867188,957.6777954101562,865.477783203125,355.23333740234375,387.77777099609375,441.54443359375,1892.344482421875,2027.1888427734375,1917.255615234375,546.888916015625,805.2999877929688,950.566650390625
1420.2110595703125,458.8999938964844,636.0333251953125,617.0888671875,728.3778076171875,637.9444580078125,629.95556640625,593.5111083984375,446.68890380859375,775.04443359375,957.6777954101562,865.477783203125,776.1221923828125,387.77777099609375,441.54443359375,433.18890380859375,2027.1888427734375,1917.255615234375,1958.6666259765625,805.2999877929688,950.566650390625,1043.5888671875
1492.199951171875,636.0333251953125,617.0888671875,793.066650390625,637.9444580078125,629.95556640625,684.04443359375,446.68890380859375,775.04443359375,882.1444702148438,865.477783203125,776.1221923828125,740.388916015625,441.54443359375,433.18890380859375,390.5666809082031,1917.255615234375,1958.6666259765625,1659.27783203125,950.566650390625,1043.5888671875,1168.36669921875
1400.522216796875,617.0888671875,793.066650390625,821.0111083984375,629.95556640625,684.04443359375,800.7888793945312,775.04443359375,882.1444702148438,1051.4222412109375,776.1221923828125,740.388916015625,592.3666381835938,433.18890380859375,390.5666809082031,393.8333435058594,1958.6666259765625,1659.27783203125,1519.7110595703125,1043.5888671875,1168.36669921875,1318.822265625
1077.0777587890625,793.066650390625,821.0111083984375,668.54443359375,684.04443359375,800.7888793945312,887.6889038085938,882.1444702148438,1051.4222412109375,1193.5111083984375,740.388916015625,592.3666381835938,558.1889038085938,390.5666809082031,393.8333435058594,226.53334045410156,1659.27783203125,1519.7110595703125,1406.0,1168.36669921875,1318.822265625,1249.36669921875
1092.8111572265625,821.0111083984375,668.54443359375,691.1777954101562,800.7888793945312,887.6889038085938,935.8555297851562,1051.4222412109375,1193.5111083984375,1014.5777587890625,592.3666381835938,558.1889038085938,735.45556640625,393.8333435058594,226.53334045410156,349.23333740234375,1519.7110595703125,1406.0,1441.5111083984375,1318.822265625,1249.36669921875,1267.4888916015625
862.54443359375,668.54443359375,691.1777954101562,757.977783203125,887.6889038085938,935.8555297851562,907.9111328125,1193.5111083984375,1014.5777587890625,807.7111206054688,558.1889038085938,735.45556640625,652.6333618164062,226.53334045410156,349.23333740234375,390.68890380859375,1406.0,1441.5111083984375,1475.9000244140625,1249.36669921875,1267.4888916015625,1666.744384765625
711.1555786132812,691.1777954101562,757.977783203125,848.6333618164062,935.8555297851562,907.9111328125,908.0777587890625,1014.5777587890625,807.7111206054688,917.7333374023438,735.45556640625,652.6333618164062,670.5999755859375,349.23333740234375,390.68890380859375,357.71112060546875,1441.5111083984375,1475.9000244140625,1383.8111572265625,1267.4888916015625,1666.744384765625,1534.1444091796875
720.7999877929688,757.977783203125,848.6333618164062,818.0333251953125,907.9111328125,908.0777587890625,925.066650390625,807.7111206054688,917.7333374023438,935.7333374023438,652.6333618164062,670.5999755859375,671.9000244140625,390.68890380859375,357.71112060546875,439.6222229003906,1475.9000244140625,1383.8111572265625,1212.4222412109375,1666.744384765625,1534.1444091796875,1497.4222412109375
708.0777587890625,848.6333618164062,818.0333251953125,945.2333374023438,908.0777587890625,925.066650390625,997.5,917.7333374023438,935.7333374023438,908.4222412109375,670.5999755859375,671.9000244140625,688.8778076171875,357.71112060546875,439.6222229003906,494.27777099609375,1383.8111572265625,1212.4222412109375,1141.36669921875,1534.1444091796875,1497.4222412109375,1629.6666259765625
661.7888793945312,818.0333251953125,945.2333374023438,1010.6221923828125,925.066650390625,997.5,1113.611083984375,935.7333374023438,908.4222412109375,812.8444213867188,671.9000244140625,688.8778076171875,675.5888671875,439.6222229003906,494.27777099609375,649.3666381835938,1212.4222412109375,1141.36669921875,957.5777587890625,1497.4222412109375,1629.6666259765625,1946.0777587890625
608.3333129882812,945.2333374023438,1010.6221923828125,1391.2110595703125,997.5,1113.611083984375,1111.4222412109375,908.4222412109375,812.8444213867188,795.522216796875,688.8778076171875,675.5888671875,732.9222412109375,494.27777099609375,649.3666381835938,759.4888916015625,1141.36669921875,957.5777587890625,914.611083984375,1629.6666259765625,1946.0777587890625,2023.9111328125
491.5666809082031,1010.6221923828125,1391.2110595703125,1417.199951171875,1113.611083984375,1111.4222412109375,1038.844482421875,812.8444213867188,795.522216796875,759.5888671875,675.5888671875,732.9222412109375,707.8110961914062,649.3666381835938,759.4888916015625,711.388916015625,957.5777587890625,914.611083984375,941.8555297851562,1946.0777587890625,2023.9111328125,2488.611083984375
507.6555480957031,1391.2110595703125,1417.199951171875,1335.8111572265625,1111.4222412109375,1038.844482421875,901.5,795.522216796875,759.5888671875,726.1333618164062,732.9222412109375,707.8110961914062,766.1777954101562,759.4888916015625,711.388916015625,683.9666748046875,914.611083984375,941.8555297851562,953.5111083984375,2023.9111328125,2488.611083984375,2490.699951171875
528.7444458007812,1417.199951171875,1335.8111572265625,1250.1221923828125,1038.844482421875,901.5,809.0333251953125,759.5888671875,726.1333618164062,741.066650390625,707.8110961914062,766.1777954101562,832.6889038085938,711.388916015625,683.9666748046875,660.2777709960938,941.8555297851562,953.5111083984375,981.7777709960938,2488.611083984375,2490.699951171875,2359.422119140625
488.5,1335.8111572265625,1250.1221923828125,1300.95556640625,901.5,809.0333251953125,832.7333374023438,726.1333618164062,741.066650390625,726.566650390625,766.1777954101562,832.6889038085938,658.888916015625,683.9666748046875,660.2777709960938,716.3778076171875,953.5111083984375,981.7777709960938,945.1555786132812,2490.699951171875,2359.422119140625,2480.177734375
203.92222595214844,1250.1221923828125,1300.95556640625,1396.27783203125,809.0333251953125,832.7333374023438,862.7444458007812,741.066650390625,726.566650390625,784.2000122070312,832.6889038085938,658.888916015625,437.4222106933594,660.2777709960938,716.3778076171875,743.0333251953125,981.7777709960938,945.1555786132812,768.0555419921875,2359.422119140625,2480.177734375,2456.81103515625
244.96665954589844,1300.95556640625,1396.27783203125,1326.244384765625,832.7333374023438,862.7444458007812,988.066650390625,726.566650390625,784.2000122070312,522.022216796875,658.888916015625,437.4222106933594,858.8110961914062,716.3778076171875,743.0333251953125,888.7333374023438,945.1555786132812,768.0555419921875,752.2111206054688,2480.177734375,2456.81103515625,2241.877685546875
384.26666259765625,1396.27783203125,1326.244384765625,1218.04443359375,862.7444458007812,988.066650390625,963.5777587890625,784.2000122070312,522.022216796875,578.8333129882812,437.4222106933594,858.8110961914062,869.3666381835938,743.0333251953125,888.7333374023438,1133.1444091796875,768.0555419921875,752.2111206054688,685.8110961914062,2456.81103515625,2241.877685546875,2173.477783203125
383.70001220703125,1326.244384765625,1218.04443359375,1273.72216796875,988.066650390625,963.5777587890625,929.3444213867188,522.022216796875,578.8333129882812,682.0999755859375,858.8110961914062,869.3666381835938,803.9666748046875,888.7333374023438,1133.1444091796875,1254.0555419921875,752.2111206054688,685.8110961914062,646.4666748046875,2241.877685546875,2173.477783203125,2161.81103515625
352.70001220703125,1218.04443359375,1273.72216796875,1235.5555419921875,963.5777587890625,929.3444213867188,704.7444458007812,578.8333129882812,682.0999755859375,656.6333618164062,869.3666381835938,803.9666748046875,750.6777954101562,1133.1444091796875,1254.0555419921875,1154.63330078125,685.8110961914062,646.4666748046875,605.3110961914062,2173.477783203125,2161.81103515625,2182.800048828125
153.41111755371094,1273.72216796875,1235.5555419921875,1220.9111328125,929.3444213867188,704.7444458007812,624.54443359375,682.0999755859375,656.6333618164062,600.8778076171875,803.9666748046875,750.6777954101562,952.5,1254.0555419921875,1154.63330078125,1082.888916015625,646.4666748046875,605.3110961914062,430.6555480957031,2161.81103515625,2182.800048828125,2070.68896484375
107.36666870117188,1235.5555419921875,1220.9111328125,1211.27783203125,704.7444458007812,624.54443359375,557.9111328125,656.6333618164062,600.8778076171875,644.1889038085938,750.6777954101562,952.5,841.0555419921875,1154.63330078125,1082.888916015625,1013.3444213867188,605.3110961914062,430.6555480957031,355.23333740234375,2182.800048828125,2070.68896484375,1892.344482421875
359.4444580078125,1220.9111328125,1211.27783203125,1370.199951171875,624.54443359375,557.9111328125,458.8999938964844,600.8778076171875,644.1889038085938,728.3778076171875,952.5,841.0555419921875,593.5111083984375,1082.888916015625,1013.3444213867188,957.6777954101562,430.6555480957031,355.23333740234375,387.77777099609375,2070.68896484375,1892.344482421875,2027.1888427734375
517.9444580078125,1211.27783203125,1370.199951171875,1325.3111572265625,557.9111328125,458.8999938964844,636.0333251953125,644.1889038085938,728.3778076171875,637.9444580078125,841.0555419921875,593.5111083984375,446.68890380859375,1013.3444213867188,957.6777954101562,865.477783203125,355.23333740234375,387.77777099609375,441.54443359375,1892.344482421875,2027.1888427734375,1917.255615234375
693.1555786132812,1370.199951171875,1325.3111572265625,1420.2110595703125,458.8999938964844,636.0333251953125,617.0888671875,728.3778076171875,637.9444580078125,629.95556640625,593.5111083984375,446.68890380859375,775.04443359375,957.6777954101562,865.477783203125,776.1221923828125,387.77777099609375,441.54443359375,433.18890380859375,2027.1888427734375,1917.255615234375,1958.6666259765625
740.6333618164062,1325.3111572265625,1420.2110595703125,1492.199951171875,636.0333251953125,617.0888671875,793.066650390625,637.9444580078125,629.95556640625,684.04443359375,446.68890380859375,775.04443359375,882.1444702148438,865.477783203125,776.1221923828125,740.388916015625,441.54443359375,433.18890380859375,390.5666809082031,1917.255615234375,1958.6666259765625,1659.27783203125
810.5333251953125,1420.2110595703125,1492.199951171875,1400.522216796875,617.0888671875,793.066650390625,821.0111083984375,629.95556640625,684.04443359375,800.7888793945312,775.04443359375,882.1444702148438,1051.4222412109375,776.1221923828125,740.388916015625,592.3666381835938,433.18890380859375,390.5666809082031,393.8333435058594,1958.6666259765625,1659.27783203125,1519.7110595703125
867.1221923828125,1492.199951171875,1400.522216796875,1077.0777587890625,793.066650390625,821.0111083984375,668.54443359375,684.04443359375,800.7888793945312,887.6889038085938,882.1444702148438,1051.4222412109375,1193.5111083984375,740.388916015625,592.3666381835938,558.1889038085938,390.5666809082031,393.8333435058594,226.53334045410156,1659.27783203125,1519.7110595703125,1406.0
796.566650390625,1400.522216796875,1077.0777587890625,1092.8111572265625,821.0111083984375,668.54443359375,691.1777954101562,800.7888793945312,887.6889038085938,935.8555297851562,1051.4222412109375,1193.5111083984375,1014.5777587890625,592.3666381835938,558.1889038085938,735.45556640625,393.8333435058594,226.53334045410156,349.23333740234375,1519.7110595703125,1406.0,1441.5111083984375
612.022216796875,1077.0777587890625,1092.8111572265625,862.54443359375,668.54443359375,691.1777954101562,757.977783203125,887.6889038085938,935.8555297851562,907.9111328125,1193.5111083984375,1014.5777587890625,807.7111206054688,558.1889038085938,735.45556640625,652.6333618164062,226.53334045410156,349.23333740234375,390.68890380859375,1406.0,1441.5111083984375,1475.9000244140625
570.8222045898438,1092.8111572265625,862.54443359375,711.1555786132812,691.1777954101562,757.977783203125,848.6333618164062,935.8555297851562,907.9111328125,908.0777587890625,1014.5777587890625,807.7111206054688,917.7333374023438,735.45556640625,652.6333618164062,670.5999755859375,349.23333740234375,390.68890380859375,357.71112060546875,1441.5111083984375,1475.9000244140625,1383.8111572265625
539.111083984375,862.54443359375,711.1555786132812,720.7999877929688,757.977783203125,848.6333618164062,818.0333251953125,907.9111328125,908.0777587890625,925.066650390625,807.7111206054688,917.7333374023438,935.7333374023438,652.6333618164062,670.5999755859375,671.9000244140625,390.68890380859375,357.71112060546875,439.6222229003906,1475.9000244140625,1383.8111572265625,1212.4222412109375
498.0777893066406,711.1555786132812,720.7999877929688,708.0777587890625,848.6333618164062,818.0333251953125,945.2333374023438,908.0777587890625,925.066650390625,997.5,917.7333374023438,935.7333374023438,908.4222412109375,670.5999755859375,671.9000244140625,688.8778076171875,357.71112060546875,439.6222229003906,494.27777099609375,1383.8111572265625,1212.4222412109375,1141.36669921875
511.3666687011719,720.7999877929688,708.0777587890625,661.7888793945312,818.0333251953125,945.2333374023438,1010.6221923828125,925.066650390625,997.5,1113.611083984375,935.7333374023438,908.4222412109375,812.8444213867188,671.9000244140625,688.8778076171875,675.5888671875,439.6222229003906,494.27777099609375,649.3666381835938,1212.4222412109375,1141.36669921875,957.5777587890625
567.4111328125,708.0777587890625,661.7888793945312,608.3333129882812,945.2333374023438,1010.6221923828125,1391.2110595703125,997.5,1113.611083984375,1111.4222412109375,908.4222412109375,812.8444213867188,795.522216796875,688.8778076171875,675.5888671875,732.9222412109375,494.27777099609375,649.3666381835938,759.4888916015625,1141.36669921875,957.5777587890625,914.611083984375
598.6333618164062,661.7888793945312,608.3333129882812,491.5666809082031,1010.6221923828125,1391.2110595703125,1417.199951171875,1113.611083984375,1111.4222412109375,1038.844482421875,812.8444213867188,795.522216796875,759.5888671875,675.5888671875,732.9222412109375,707.8110961914062,649.3666381835938,759.4888916015625,711.388916015625,957.5777587890625,914.611083984375,941.8555297851562
661.111083984375,608.3333129882812,491.5666809082031,507.6555480957031,1391.2110595703125,1417.199951171875,1335.8111572265625,1111.4222412109375,1038.844482421875,901.5,795.522216796875,759.5888671875,726.1333618164062,732.9222412109375,707.8110961914062,766.1777954101562,759.4888916015625,711.388916015625,683.9666748046875,914.611083984375,941.8555297851562,953.5111083984375
733.6666870117188,491.5666809082031,507.6555480957031,528.7444458007812,1417.199951171875,1335.8111572265625,1250.1221923828125,1038.844482421875,901.5,809.0333251953125,759.5888671875,726.1333618164062,741.066650390625,707.8110961914062,766.1777954101562,832.6889038085938,711.388916015625,683.9666748046875,660.2777709960938,941.8555297851562,953.5111083984375,981.7777709960938
